n_samples,n_features,time_elapsed_sort,time_elapsed_split
784,2,0.00016689300537109375,0.2664322853088379
784,2,0.0001277923583984375,0.27810192108154297
784,2,0.0001442432403564453,0.2728860378265381
784,2,0.00012612342834472656,0.2590196132659912
784,2,0.00011110305786132812,0.2569701671600342
784,2,0.0001270771026611328,0.2657294273376465
784,2,0.000110626220703125,0.2744879722595215
784,2,0.000125885009765625,0.2806735038757324
784,2,0.0001780986785888672,0.27461671829223633
784,2,0.0001697540283203125,0.26117849349975586
784,3,0.0002028942108154297,0.3939800262451172
784,3,0.0001780986785888672,0.4074716567993164
784,3,0.00021195411682128906,0.41539812088012695
784,3,0.00016379356384277344,0.39475202560424805
784,3,0.00017714500427246094,0.399672269821167
784,4,0.0002334117889404297,0.5370340347290039
784,4,0.00023126602172851562,0.5372622013092041
784,4,0.00019478797912597656,0.5372462272644043
784,4,0.0002636909484863281,0.5362808704376221
784,4,0.000232696533203125,0.5384831428527832
784,6,0.0003044605255126953,0.7949991226196289
784,6,0.0003924369812011719,0.8055918216705322
784,6,0.0003261566162109375,0.8068811893463135
784,6,0.00032138824462890625,0.7954394817352295
784,6,0.0003330707550048828,0.8163368701934814
784,8,0.0005078315734863281,1.0573129653930664
784,8,0.0003733634948730469,1.0747158527374268
784,8,0.0005104541778564453,1.0811617374420166
784,8,0.0005044937133789062,1.0606825351715088
784,8,0.00036835670471191406,1.067751407623291
784,11,0.0005717277526855469,1.4619998931884766
784,11,0.0006644725799560547,1.4681999683380127
784,11,0.0005905628204345703,1.4671814441680908
784,11,0.0005407333374023438,1.4579439163208008
784,11,0.0006525516510009766,1.4535186290740967
784,16,0.0009951591491699219,2.113471746444702
784,16,0.0007560253143310547,2.102825164794922
784,16,0.0007948875427246094,2.1349167823791504
784,16,0.000858306884765625,2.1275436878204346
784,16,0.0008113384246826172,2.120835542678833
784,22,0.0012695789337158203,2.9147932529449463
784,22,0.0011038780212402344,2.8923819065093994
784,22,0.0009877681732177734,2.876965045928955
784,22,0.001010894775390625,2.8670997619628906
784,22,0.0009818077087402344,2.8727381229400635
784,30,0.0013747215270996094,3.9218032360076904
784,30,0.0014302730560302734,3.941835641860962
784,30,0.0014371871948242188,3.928189754486084
784,30,0.0013353824615478516,3.915282726287842
784,30,0.0014128684997558594,3.915159225463867
784,42,0.0019872188568115234,5.466033220291138
784,42,0.0019292831420898438,5.542576551437378
784,42,0.001987934112548828,5.476733684539795
784,42,0.0020313262939453125,5.528348684310913
784,42,0.0019328594207763672,5.497096300125122
784,59,0.0028302669525146484,7.727623224258423
784,59,0.0025229454040527344,7.648466348648071
784,59,0.002642393112182617,7.637792348861694
784,59,0.0026657581329345703,7.657186031341553
784,59,0.0026814937591552734,7.6922242641448975
784,83,0.0038993358612060547,10.880719184875488
784,83,0.003737211227416992,10.781612157821655
784,83,0.0036101341247558594,10.80862307548523
784,83,0.0037393569946289062,10.779154777526855
784,83,0.003737926483154297,10.838960886001587
784,116,0.005568981170654297,15.239097595214844
784,116,0.0053555965423583984,15.036978006362915
784,116,0.004991292953491211,15.13443636894226
784,116,0.005239248275756836,15.095192432403564
784,116,0.005136251449584961,15.262209415435791
784,163,0.007795095443725586,21.51259446144104
784,163,0.00713801383972168,21.454673290252686
784,163,0.007098197937011719,21.36435890197754
784,163,0.007444143295288086,21.297534465789795
784,163,0.006849050521850586,21.499110221862793
784,228,0.010625600814819336,29.89278554916382
784,228,0.01065969467163086,30.146483898162842
784,228,0.010098457336425781,29.96878743171692
784,228,0.011412620544433594,29.994009733200073
784,228,0.009897232055664062,30.20330286026001
784,321,0.015644073486328125,42.56253170967102
784,321,0.015058517456054688,42.27189588546753
784,321,0.015308618545532227,42.11517906188965
784,321,0.01565694808959961,42.13713097572327
784,321,0.014357805252075195,42.34736490249634
784,450,0.02359604835510254,60.04512643814087
784,450,0.021266460418701172,60.08239221572876
784,450,0.02053356170654297,60.229429721832275
784,450,0.0225985050201416,59.84532713890076
784,450,0.021042585372924805,60.34500455856323
784,631,0.033928871154785156,84.44109272956848
784,631,0.029743194580078125,83.84939336776733
784,631,0.02935171127319336,83.94906854629517
784,631,0.03051924705505371,84.868821144104
784,631,0.029698610305786133,85.8044159412384
1128,2,0.0014657974243164062,0.39128923416137695
1128,2,0.0002086162567138672,0.39817118644714355
1128,2,0.0001766681671142578,0.3816390037536621
1128,2,0.00015282630920410156,0.3881866931915283
1128,2,0.00017833709716796875,0.3805854320526123
1128,2,0.00018668174743652344,0.3917093276977539
1128,2,0.00017952919006347656,0.3857696056365967
1128,2,0.0001475811004638672,0.3852829933166504
1128,2,0.00017786026000976562,0.39969849586486816
1128,2,0.00024580955505371094,0.3787682056427002
1128,2,0.00017714500427246094,0.3873143196105957
1128,2,0.0002510547637939453,0.3836987018585205
1128,2,0.00015163421630859375,0.3932223320007324
1128,2,0.00018739700317382812,0.39179182052612305
1128,2,0.00015020370483398438,0.38114070892333984
1128,3,0.0003342628479003906,0.5848426818847656
1128,3,0.00025653839111328125,0.5825719833374023
1128,3,0.0002636909484863281,0.5722930431365967
1128,3,0.0002536773681640625,0.5902607440948486
1128,3,0.00029587745666503906,0.5666358470916748
1128,4,0.00027561187744140625,0.8028028011322021
1128,4,0.00043392181396484375,0.8340773582458496
1128,4,0.0003917217254638672,0.7726178169250488
1128,4,0.00039005279541015625,0.788870096206665
1128,4,0.0003337860107421875,0.7630653381347656
1128,6,0.00040531158447265625,1.1656875610351562
1128,6,0.0004811286926269531,1.154550552368164
1128,6,0.0005538463592529297,1.1613030433654785
1128,6,0.00046896934509277344,1.1508300304412842
1128,6,0.0005745887756347656,1.1500868797302246
1128,8,0.0005786418914794922,1.552506446838379
1128,8,0.0006701946258544922,1.5569953918457031
1128,8,0.0006296634674072266,1.535912036895752
1128,8,0.0006301403045654297,1.5371959209442139
1128,8,0.0006911754608154297,1.5382249355316162
1128,11,0.0007953643798828125,2.1236114501953125
1128,11,0.0008203983306884766,2.122246742248535
1128,11,0.0008199214935302734,2.126641273498535
1128,11,0.0008366107940673828,2.1423556804656982
1128,11,0.0008196830749511719,2.141448736190796
1128,16,0.001271963119506836,3.1282036304473877
1128,16,0.0011522769927978516,3.091035842895508
1128,16,0.0011315345764160156,3.1229162216186523
1128,16,0.0011370182037353516,3.1063480377197266
1128,16,0.0010454654693603516,3.106933116912842
1128,22,0.0016901493072509766,4.259442329406738
1128,22,0.0014681816101074219,4.257643222808838
1128,22,0.0013980865478515625,4.19954776763916
1128,22,0.0015330314636230469,4.223836898803711
1128,22,0.0016589164733886719,4.236513137817383
1128,30,0.0021491050720214844,5.793441534042358
1128,30,0.001913309097290039,5.780414581298828
1128,30,0.0021114349365234375,5.742292642593384
1128,30,0.001992940902709961,5.776674270629883
1128,30,0.0019423961639404297,5.7747557163238525
1128,42,0.002800464630126953,8.111970663070679
1128,42,0.002728700637817383,8.129356384277344
1128,42,0.0027625560760498047,8.089052200317383
1128,42,0.0027740001678466797,8.253146409988403
1128,42,0.0028791427612304688,8.152676582336426
1128,59,0.003937482833862305,11.408164024353027
1128,59,0.004030942916870117,11.443295240402222
1128,59,0.003823518753051758,11.46415662765503
1128,59,0.0038459300994873047,11.429635763168335
1128,59,0.004153728485107422,11.468579769134521
1128,83,0.005801677703857422,16.193456172943115
1128,83,0.005387544631958008,16.183620929718018
1128,83,0.005327701568603516,15.988258123397827
1128,83,0.0055277347564697266,16.01906418800354
1128,83,0.005401134490966797,15.970537424087524
1128,116,0.007517814636230469,22.58885908126831
1128,116,0.007494688034057617,22.5157151222229
1128,116,0.00783538818359375,22.657655000686646
1128,116,0.007446765899658203,22.340075254440308
1128,116,0.007740974426269531,22.409668445587158
1128,163,0.011165380477905273,31.628856420516968
1128,163,0.011231660842895508,31.687299728393555
1128,163,0.01171255111694336,31.509422302246094
1128,163,0.01077890396118164,31.273423194885254
1128,163,0.011036872863769531,31.682358264923096
1128,228,0.0163421630859375,44.378623723983765
1128,228,0.01599740982055664,44.14300346374512
1128,228,0.015743255615234375,43.904239892959595
1128,228,0.015601873397827148,43.91452765464783
1128,228,0.014862298965454102,44.20196485519409
1128,321,0.02309703826904297,62.61413288116455
1128,321,0.02255725860595703,62.72617506980896
1128,321,0.023834705352783203,61.91043996810913
1128,321,0.024446964263916016,62.50941061973572
1128,321,0.023505210876464844,63.218921422958374
1128,450,0.03271222114562988,88.84818410873413
1128,450,0.03180289268493652,89.00483059883118
1128,450,0.032448768615722656,95.34612226486206
1128,450,0.03213310241699219,96.44775414466858
1128,450,0.0317685604095459,97.6901445388794
1128,631,0.05738115310668945,140.06180381774902
1128,631,0.0454411506652832,137.64547324180603
1128,631,0.04484057426452637,138.2940924167633
1128,631,0.04810523986816406,141.181471824646
1128,631,0.04632854461669922,139.06090092658997
1623,2,0.0023872852325439453,0.6363341808319092
1623,2,0.0003075599670410156,0.6293132305145264
1623,2,0.00033473968505859375,0.6402561664581299
1623,2,0.00033020973205566406,0.6349327564239502
1623,2,0.00028896331787109375,0.6342208385467529
1623,2,0.0002999305725097656,0.6555924415588379
1623,2,0.00031566619873046875,0.6372432708740234
1623,2,0.00029158592224121094,0.6233582496643066
1623,2,0.00033020973205566406,0.6607561111450195
1623,2,0.0003311634063720703,0.6404175758361816
1623,2,0.00030875205993652344,0.6343278884887695
1623,2,0.00029158592224121094,0.6336314678192139
1623,2,0.0002913475036621094,0.6344127655029297
1623,2,0.0003440380096435547,0.6361331939697266
1623,2,0.0003027915954589844,0.6285419464111328
1623,3,0.00044345855712890625,0.9529073238372803
1623,3,0.0004324913024902344,0.9265706539154053
1623,3,0.0004260540008544922,0.9605045318603516
1623,3,0.0004780292510986328,0.9676854610443115
1623,3,0.0004913806915283203,0.9530954360961914
1623,4,0.0005757808685302734,1.2711272239685059
1623,4,0.0004856586456298828,1.2669649124145508
1623,4,0.0005857944488525391,1.2551603317260742
1623,4,0.0005500316619873047,1.2754180431365967
1623,4,0.0006012916564941406,1.2517225742340088
1623,6,0.0008034706115722656,1.8953423500061035
1623,6,0.0008237361907958984,1.893688440322876
1623,6,0.0007729530334472656,1.9309937953948975
1623,6,0.0007512569427490234,1.9002470970153809
1623,6,0.0007507801055908203,1.9508912563323975
1623,8,0.0009810924530029297,2.5465338230133057
1623,8,0.0009691715240478516,2.5066208839416504
1623,8,0.0009427070617675781,2.554630756378174
1623,8,0.001050710678100586,2.559537649154663
1623,8,0.0009410381317138672,2.543562412261963
1623,11,0.0014772415161132812,3.457744836807251
1623,11,0.0012462139129638672,3.470533609390259
1623,11,0.0013518333435058594,3.5032477378845215
1623,11,0.0012040138244628906,3.4268956184387207
1623,11,0.001150369644165039,3.5021748542785645
1623,16,0.0019459724426269531,5.098770618438721
1623,16,0.0016667842864990234,5.043489217758179
1623,16,0.001674652099609375,5.0517494678497314
1623,16,0.0016622543334960938,5.118937730789185
1623,16,0.0016744136810302734,5.096017122268677
1623,22,0.002377033233642578,6.9870500564575195
1623,22,0.0023889541625976562,7.020702838897705
1623,22,0.0022268295288085938,7.0274553298950195
1623,22,0.0023963451385498047,6.933858633041382
1623,22,0.002496004104614258,6.957484245300293
1623,30,0.003154277801513672,9.335484266281128
1623,30,0.0030035972595214844,9.392082452774048
1623,30,0.0029478073120117188,9.381227731704712
1623,30,0.002946138381958008,9.40591835975647
1623,30,0.0031647682189941406,9.398690938949585
1623,42,0.004796504974365234,13.329083442687988
1623,42,0.004297018051147461,13.38478684425354
1623,42,0.00435638427734375,13.355360269546509
1623,42,0.004271507263183594,13.276142358779907
1623,42,0.00428462028503418,13.380574703216553
1623,59,0.006422281265258789,18.66648840904236
1623,59,0.005868673324584961,18.76783800125122
1623,59,0.005666255950927734,18.728522062301636
1623,59,0.005997896194458008,18.580634593963623
1623,59,0.006185770034790039,18.851545810699463
1623,83,0.008707284927368164,26.345608949661255
1623,83,0.008730411529541016,26.353760957717896
1623,83,0.008217096328735352,26.47929096221924
1623,83,0.008531808853149414,26.268009662628174
1623,83,0.009359121322631836,26.409064531326294
1623,116,0.013040781021118164,36.75893425941467
1623,116,0.012351751327514648,37.010841608047485
1623,116,0.013887643814086914,36.71017861366272
1623,116,0.011777162551879883,36.835598945617676
1623,116,0.013947486877441406,37.01574230194092
1623,163,0.017461061477661133,52.040072441101074
1623,163,0.01716470718383789,52.19352078437805
1623,163,0.017040729522705078,51.78943395614624
1623,163,0.01873040199279785,51.6291401386261
1623,163,0.0177767276763916,51.48352527618408
1623,228,0.024015188217163086,72.78384733200073
1623,228,0.026564359664916992,73.46446871757507
1623,228,0.02597975730895996,72.33983612060547
1623,228,0.02679610252380371,72.22181463241577
1623,228,0.028787851333618164,72.1924741268158
1623,321,0.0353240966796875,102.92154383659363
1623,321,0.0339505672454834,103.0365800857544
1623,321,0.03491568565368652,98.84053993225098
1623,321,0.03553271293640137,93.50047397613525
1623,321,0.03577399253845215,89.77076363563538
1623,450,0.0443112850189209,124.96880984306335
1623,450,0.04560232162475586,124.02593350410461
1623,450,0.04455161094665527,122.2814621925354
1623,450,0.045796871185302734,125.21741247177124
1623,450,0.04490399360656738,124.22441983222961
1623,631,0.06364130973815918,177.20603251457214
1623,631,0.06160902976989746,171.83069252967834
1623,631,0.06240057945251465,171.73695373535156
1623,631,0.06357336044311523,174.26678729057312
1623,631,0.0657961368560791,178.5388903617859
2335,2,0.002455472946166992,0.7861156463623047
2335,2,0.0003154277801513672,0.7981314659118652
2335,2,0.00032019615173339844,0.8007659912109375
2335,2,0.0003120899200439453,0.7995321750640869
2335,2,0.0003228187561035156,0.7935311794281006
2335,2,0.00030803680419921875,0.7831993103027344
2335,2,0.00030994415283203125,0.7987432479858398
2335,2,0.0003075599670410156,0.7960898876190186
2335,2,0.00031304359436035156,0.8018088340759277
2335,2,0.00032329559326171875,0.7897164821624756
2335,2,0.00030612945556640625,0.786611795425415
2335,2,0.00030994415283203125,0.7977368831634521
2335,2,0.00031948089599609375,0.7965643405914307
2335,2,0.00031113624572753906,0.7972266674041748
2335,2,0.0003113746643066406,0.7903354167938232
2335,3,0.0004627704620361328,1.1822905540466309
2335,3,0.0004477500915527344,1.1936559677124023
2335,3,0.0004596710205078125,1.193143367767334
2335,3,0.0004527568817138672,1.1924238204956055
2335,3,0.00046133995056152344,1.1906039714813232
2335,4,0.0006310939788818359,1.609659194946289
2335,4,0.0006043910980224609,1.5882441997528076
2335,4,0.0006024837493896484,1.602332353591919
2335,4,0.0006103515625,1.6110236644744873
2335,4,0.0006134510040283203,1.597184419631958
2335,6,0.0008869171142578125,2.387554883956909
2335,6,0.0008690357208251953,2.3994483947753906
2335,6,0.0008754730224609375,2.3925704956054688
2335,6,0.0008862018585205078,2.424929141998291
2335,6,0.0008792877197265625,2.383636474609375
2335,8,0.0013396739959716797,3.185169219970703
2335,8,0.0011601448059082031,3.2214088439941406
2335,8,0.0011391639709472656,3.2183051109313965
2335,8,0.0011458396911621094,3.2235617637634277
2335,8,0.0012133121490478516,3.2061617374420166
2335,11,0.0016679763793945312,4.407991886138916
2335,11,0.001547098159790039,4.433433771133423
2335,11,0.0015625953674316406,4.418075799942017
2335,11,0.0015544891357421875,4.418114900588989
2335,11,0.00156402587890625,4.401054382324219
2335,16,0.0023632049560546875,6.528803825378418
2335,16,0.0027360916137695312,7.113076686859131
2335,16,0.002341747283935547,7.581892967224121
2335,16,0.0026421546936035156,7.599794149398804
2335,16,0.0023889541625976562,7.624248266220093
2335,22,0.003450155258178711,10.23926568031311
2335,22,0.0032346248626708984,10.126220226287842
2335,22,0.003217935562133789,9.258342742919922
2335,22,0.0031921863555908203,9.307249546051025
2335,22,0.003185272216796875,9.200085401535034
2335,30,0.004858493804931641,12.549527883529663
2335,30,0.004605293273925781,12.518176555633545
2335,30,0.004285335540771484,12.565765380859375
2335,30,0.0043299198150634766,12.561428785324097
2335,30,0.004269123077392578,12.609153985977173
2335,42,0.006503582000732422,17.569101095199585
2335,42,0.006196498870849609,17.60982632637024
2335,42,0.0059468746185302734,17.524404525756836
2335,42,0.005976200103759766,17.555493354797363
2335,42,0.006165981292724609,17.15631866455078
2335,59,0.008798360824584961,24.104939460754395
2335,59,0.008242607116699219,23.999570608139038
2335,59,0.008508682250976562,23.83427858352661
2335,59,0.008293628692626953,23.759649753570557
2335,59,0.008176326751708984,23.606400728225708
2335,83,0.011988639831542969,33.295533418655396
2335,83,0.011553287506103516,33.252644538879395
2335,83,0.01152801513671875,33.24395442008972
2335,83,0.011376142501831055,33.37395215034485
2335,83,0.012050628662109375,33.53997564315796
2335,116,0.018003463745117188,46.78823137283325
2335,116,0.016707658767700195,46.81347584724426
2335,116,0.017142534255981445,46.76868176460266
2335,116,0.01740264892578125,46.699501037597656
2335,116,0.017290115356445312,46.372987031936646
2335,163,0.024396419525146484,74.20602464675903
2335,163,0.02822732925415039,75.26987218856812
2335,163,0.02914881706237793,73.07238745689392
2335,163,0.02547597885131836,69.24815320968628
2335,163,0.023847103118896484,68.47287487983704
2335,228,0.036277055740356445,93.53472113609314
2335,228,0.032253265380859375,93.00865602493286
2335,228,0.034166812896728516,93.60992860794067
2335,228,0.03385496139526367,94.6389410495758
2335,228,0.033325910568237305,93.0915675163269
2335,321,0.04734158515930176,137.85741424560547
2335,321,0.04946327209472656,135.6401047706604
2335,321,0.053696632385253906,166.28965759277344
2335,321,0.05179119110107422,159.35098814964294
2335,321,0.0558168888092041,150.91557216644287
2335,450,0.0752105712890625,228.16278266906738
2335,450,0.07613062858581543,246.54569149017334
2335,450,0.06958746910095215,205.15473461151123
2335,450,0.0714101791381836,218.60918021202087
2335,450,0.07172870635986328,209.20192956924438
2335,631,0.10152912139892578,284.6020669937134
2335,631,0.0925297737121582,308.73113799095154
2335,631,0.09808754920959473,282.02209186553955
2335,631,0.09215950965881348,272.8787341117859
2335,631,0.09984278678894043,283.96209836006165
3359,2,0.0031201839447021484,1.237342357635498
3359,2,0.0006623268127441406,1.2759795188903809
3359,2,0.000530242919921875,1.2653634548187256
3359,2,0.0005285739898681641,1.240710735321045
3359,2,0.0005366802215576172,1.2529160976409912
3359,2,0.0005309581756591797,1.2293150424957275
3359,2,0.0005517005920410156,1.2289140224456787
3359,2,0.0005242824554443359,1.2522296905517578
3359,2,0.0006229877471923828,1.2389707565307617
3359,2,0.0006766319274902344,1.2503628730773926
3359,2,0.0005404949188232422,1.232923984527588
3359,2,0.0005307197570800781,1.2292792797088623
3359,2,0.0005407333374023438,1.2278060913085938
3359,2,0.0006222724914550781,1.2377347946166992
3359,2,0.0005407333374023438,1.2510602474212646
3359,3,0.0007710456848144531,1.8741552829742432
3359,3,0.0007605552673339844,1.9096367359161377
3359,3,0.0007677078247070312,1.8711764812469482
3359,3,0.0007603168487548828,1.868502140045166
3359,3,0.0008230209350585938,1.8688669204711914
3359,4,0.0009648799896240234,2.5039491653442383
3359,4,0.0009639263153076172,2.4838080406188965
3359,4,0.0010266304016113281,2.501312732696533
3359,4,0.0010221004486083984,2.4935672283172607
3359,4,0.0009686946868896484,2.540332794189453
3359,6,0.001619577407836914,3.8127052783966064
3359,6,0.0014333724975585938,3.748990535736084
3359,6,0.001428842544555664,3.76932692527771
3359,6,0.0013952255249023438,3.792645215988159
3359,6,0.001384735107421875,3.8069589138031006
3359,8,0.0018286705017089844,5.119905948638916
3359,8,0.0018100738525390625,5.077528953552246
3359,8,0.0018031597137451172,5.0357489585876465
3359,8,0.001779794692993164,5.103473901748657
3359,8,0.0017969608306884766,5.184212684631348
3359,11,0.0024662017822265625,7.063657522201538
3359,11,0.0024569034576416016,6.9845170974731445
3359,11,0.0024764537811279297,7.03327202796936
3359,11,0.0025103092193603516,6.99166464805603
3359,11,0.0024213790893554688,7.0345258712768555
3359,16,0.003473043441772461,10.353014945983887
3359,16,0.003473520278930664,10.253377914428711
3359,16,0.0035452842712402344,10.36796760559082
3359,16,0.0038750171661376953,10.285831212997437
3359,16,0.0034956932067871094,10.342643976211548
3359,22,0.0050547122955322266,14.197816610336304
3359,22,0.004744529724121094,14.135369300842285
3359,22,0.004721879959106445,14.26504397392273
3359,22,0.004774808883666992,14.068355083465576
3359,22,0.0049402713775634766,14.161600589752197
3359,30,0.00686955451965332,19.195748329162598
3359,30,0.006485700607299805,19.093297004699707
3359,30,0.00634002685546875,19.099536895751953
3359,30,0.0068933963775634766,19.141077518463135
3359,30,0.0064678192138671875,19.154284238815308
3359,42,0.009839773178100586,26.657900094985962
3359,42,0.009620189666748047,26.744888305664062
3359,42,0.008968114852905273,26.674933195114136
3359,42,0.009435415267944336,26.742655515670776
3359,42,0.008988380432128906,26.686492204666138
3359,59,0.014198780059814453,37.52320456504822
3359,59,0.012659072875976562,37.37668037414551
3359,59,0.013062238693237305,37.43530583381653
3359,59,0.01341700553894043,37.44133114814758
3359,59,0.013271093368530273,37.28547668457031
3359,83,0.01946735382080078,52.80086636543274
3359,83,0.01989293098449707,52.77731013298035
3359,83,0.01879096031188965,53.0337598323822
3359,83,0.017902851104736328,53.350040912628174
3359,83,0.01904582977294922,53.18427014350891
3359,116,0.027799129486083984,75.36326336860657
3359,116,0.025530099868774414,74.73175001144409
3359,116,0.027508258819580078,74.45386099815369
3359,116,0.027214527130126953,74.47410488128662
3359,116,0.02762746810913086,75.05048871040344
3359,163,0.03886866569519043,106.01741313934326
3359,163,0.040839433670043945,104.24816417694092
3359,163,0.03836679458618164,105.15017461776733
3359,163,0.03607964515686035,106.79972290992737
3359,163,0.040808677673339844,108.63942241668701
3359,228,0.05933070182800293,161.9578995704651
3359,228,0.05153703689575195,159.06956958770752
3359,228,0.05889701843261719,157.9146912097931
3359,228,0.05123019218444824,159.48228001594543
3359,228,0.05170583724975586,153.5271418094635
3359,321,0.07071876525878906,220.70283246040344
3359,321,0.07190775871276855,210.33320546150208
3359,321,0.06915783882141113,209.96263122558594
3359,321,0.07010483741760254,215.67136788368225
3359,321,0.07378458976745605,209.37736225128174
3359,450,0.10119891166687012,305.552072763443
3359,450,0.10433554649353027,289.89212942123413
3359,450,0.10111021995544434,279.7360200881958
3359,450,0.09158492088317871,269.58400774002075
3359,450,0.09357929229736328,279.0190260410309
3359,631,0.13305950164794922,375.5138657093048
3359,631,0.13152360916137695,386.56126260757446
3359,631,0.12859249114990234,374.1291468143463
3359,631,0.12675189971923828,386.6660797595978
3359,631,0.1264348030090332,374.51432061195374
4832,2,0.003856182098388672,1.751171588897705
4832,2,0.0006787776947021484,1.723010540008545
4832,2,0.0006821155548095703,1.731264591217041
4832,2,0.0006833076477050781,1.733776330947876
4832,2,0.0006620883941650391,1.7544987201690674
4832,2,0.0006339550018310547,1.742283582687378
4832,2,0.0006539821624755859,1.7160110473632812
4832,2,0.0006418228149414062,1.7113382816314697
4832,2,0.0006372928619384766,1.735783576965332
4832,2,0.0006322860717773438,1.7631075382232666
4832,2,0.0006694793701171875,1.7422876358032227
4832,2,0.0006453990936279297,1.7224533557891846
4832,2,0.0006935596466064453,1.710839033126831
4832,2,0.0006465911865234375,1.7362067699432373
4832,2,0.0006287097930908203,1.7446563243865967
4832,3,0.0009431838989257812,2.6446425914764404
4832,3,0.0009458065032958984,2.6214869022369385
4832,3,0.0009310245513916016,2.598435640335083
4832,3,0.0009434223175048828,2.6465632915496826
4832,3,0.0009472370147705078,2.6349828243255615
4832,4,0.0012221336364746094,3.4879848957061768
4832,4,0.0012180805206298828,3.485548496246338
4832,4,0.0012362003326416016,3.5168793201446533
4832,4,0.00146484375,3.499063014984131
4832,4,0.0012204647064208984,3.5536606311798096
4832,6,0.0018737316131591797,5.293673515319824
4832,6,0.0019910335540771484,5.250089406967163
4832,6,0.0017893314361572266,5.294575452804565
4832,6,0.001811981201171875,5.360568284988403
4832,6,0.0017943382263183594,5.350132465362549
4832,8,0.0026574134826660156,7.159641742706299
4832,8,0.0024237632751464844,7.148291110992432
4832,8,0.0023581981658935547,7.0964648723602295
4832,8,0.0024459362030029297,7.200522422790527
4832,8,0.0023806095123291016,7.189266920089722
4832,11,0.0034933090209960938,9.850058317184448
4832,11,0.003423929214477539,9.91756820678711
4832,11,0.0032248497009277344,9.827088356018066
4832,11,0.0034160614013671875,9.888071775436401
4832,11,0.003302335739135742,9.957405090332031
4832,16,0.005150556564331055,14.471098899841309
4832,16,0.004721641540527344,14.597633838653564
4832,16,0.0050296783447265625,14.46973204612732
4832,16,0.0052945613861083984,14.491147756576538
4832,16,0.004678249359130859,14.584867477416992
4832,22,0.006544589996337891,20.07593584060669
4832,22,0.006738901138305664,19.969661474227905
4832,22,0.006959199905395508,19.837332487106323
4832,22,0.006406307220458984,20.10980248451233
4832,22,0.006498098373413086,20.061673641204834
4832,30,0.009358882904052734,27.316974401474
4832,30,0.009159564971923828,27.09416699409485
4832,30,0.009087562561035156,27.29446816444397
4832,30,0.008833169937133789,27.298948526382446
4832,30,0.009203195571899414,27.448415517807007
4832,42,0.012230396270751953,37.644835233688354
4832,42,0.01279449462890625,37.89081859588623
4832,42,0.012359619140625,37.74446964263916
4832,42,0.013290643692016602,37.96027183532715
4832,42,0.01337432861328125,37.59239840507507
4832,59,0.019121885299682617,53.03585386276245
4832,59,0.018810749053955078,52.88779330253601
4832,59,0.0186612606048584,52.84062480926514
4832,59,0.01872730255126953,52.94058346748352
4832,59,0.017354726791381836,52.9311203956604
4832,83,0.028469562530517578,74.78953099250793
4832,83,0.024529695510864258,75.22695732116699
4832,83,0.028125286102294922,74.39053678512573
4832,83,0.0247344970703125,74.84260654449463
4832,83,0.02525806427001953,74.4148576259613
4832,116,0.036863088607788086,106.14293193817139
4832,116,0.0389857292175293,106.43396067619324
4832,116,0.03698420524597168,105.17027115821838
4832,116,0.0352785587310791,105.45178580284119
4832,116,0.037351131439208984,105.85657048225403
4832,163,0.05189919471740723,148.48829817771912
4832,163,0.05007219314575195,151.63217401504517
4832,163,0.050490617752075195,147.19336438179016
4832,163,0.05041861534118652,152.3493242263794
4832,163,0.05166816711425781,148.89194107055664
4832,228,0.07217001914978027,211.4951889514923
4832,228,0.07019424438476562,203.3078155517578
4832,228,0.06778073310852051,203.51348161697388
4832,228,0.0674138069152832,205.57363080978394
4832,228,0.0703895092010498,203.38329005241394
4832,321,0.09959125518798828,293.9527702331543
4832,321,0.09700798988342285,296.57298517227173
4832,321,0.0967714786529541,293.7758991718292
4832,321,0.10169005393981934,292.26984167099
4832,321,0.09855508804321289,295.292032957077
4832,450,0.13871049880981445,486.7908933162689
4832,450,0.15039300918579102,452.26805686950684
4832,450,0.1440563201904297,420.37523770332336
4832,450,0.14105653762817383,417.4919807910919
4832,450,0.13669729232788086,420.3222255706787
4832,631,0.19788789749145508,584.2709710597992
4832,631,0.20450687408447266,586.5938045978546
4832,631,0.190948486328125,588.5222976207733
4832,631,0.1998004913330078,582.6610631942749
4832,631,0.1958918571472168,589.4140014648438
6951,2,0.0019121170043945312,2.732950448989868
6951,2,0.0009543895721435547,2.7835843563079834
6951,2,0.0009350776672363281,2.721843719482422
6951,2,0.000946044921875,2.716031074523926
6951,2,0.0009407997131347656,2.767533540725708
6951,2,0.0009744167327880859,2.7421886920928955
6951,2,0.0009427070617675781,2.7837040424346924
6951,2,0.0009853839874267578,2.7351269721984863
6951,2,0.0009512901306152344,2.712338447570801
6951,2,0.0009322166442871094,2.723430633544922
6951,2,0.0009253025054931641,2.7291715145111084
6951,2,0.000946044921875,2.7755961418151855
6951,2,0.0009343624114990234,2.730327844619751
6951,2,0.0009398460388183594,2.7238576412200928
6951,2,0.0009405612945556641,2.736537218093872
6951,3,0.001360177993774414,4.157355785369873
6951,3,0.0014567375183105469,4.141611099243164
6951,3,0.0013585090637207031,4.123438358306885
6951,3,0.0014450550079345703,4.114445686340332
6951,3,0.0014605522155761719,4.1316773891448975
6951,4,0.0018169879913330078,5.532375812530518
6951,4,0.0019147396087646484,5.560590982437134
